"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2008-06",98.90157,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2008-07",98.60113,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2008-08",98.45908,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2008-09",98.40464,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2008-10",98.24593,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2008-11",98.01102,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2008-12",97.63575,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2009-01",97.30099,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2009-02",97.05022,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2009-03",96.87865,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2009-04",96.86105,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2009-05",97.01614,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2009-06",97.42671,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2009-07",98.04343,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2009-08",98.6839,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2009-09",99.19402,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2009-10",99.52426,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2009-11",99.62904,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2009-12",99.64848,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2010-01",99.57829,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2010-02",99.61896,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2010-03",99.77498,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2010-04",99.87562,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2010-05",99.84888,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2010-06",100.0714,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2010-07",100.576,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2010-08",101.0752,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2010-09",101.4595,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2010-10",101.7695,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2010-11",102.0573,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2010-12",102.1993,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2011-01",102.2431,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2011-02",102.2044,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2011-03",102.0431,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2011-04",101.846,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2011-05",101.7622,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2011-06",101.6887,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2011-07",101.4362,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2011-08",101.0277,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2011-09",100.7049,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2011-10",100.5183,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2011-11",100.5266,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2011-12",100.6765,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2012-01",100.8148,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2012-02",100.8657,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2012-03",100.8571,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2012-04",100.8075,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2012-05",100.7556,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2012-06",100.6048,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2012-07",100.3189,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2012-08",100.0313,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2012-09",99.81968,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2012-10",99.78805,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2012-11",99.86941,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2012-12",100.0005,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2013-01",100.2044,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2013-02",100.3772,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2013-03",100.4735,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2013-04",100.518,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2013-05",100.5906,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2013-06",100.6389,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2013-07",100.6923,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2013-08",100.7728,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2013-09",100.8822,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2013-10",101.0244,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2013-11",101.1774,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2013-12",101.336,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2014-01",101.4814,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2014-02",101.566,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2014-03",101.6134,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2014-04",101.6752,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2014-05",101.7631,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2014-06",101.766,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2014-07",101.6702,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2014-08",101.5149,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2014-09",101.3855,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2014-10",101.3444,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2014-11",101.3138,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2014-12",101.3427,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2015-01",101.4117,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2015-02",101.507,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2015-03",101.6126,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2015-04",101.6558,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2015-05",101.627,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2015-06",101.5572,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2015-07",101.5056,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2015-08",101.4656,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2015-09",101.3344,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2015-10",101.1784,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2015-11",101.0982,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2015-12",101.0773,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2016-01",101.0011,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.9235,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.8971,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.9489,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2016-05",101.0241,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2016-06",101.1193,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2016-07",101.2066,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2016-08",101.3232,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2016-09",101.4228,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2016-10",101.5042,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2016-11",101.5529,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2016-12",101.5212,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2017-01",101.4228,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2017-02",101.3237,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2017-03",101.3584,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2017-04",101.4809,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2017-05",101.6351,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2017-06",101.7752,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2017-07",101.8758,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.9549,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2017-09",102.0561,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2017-10",102.1484,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2017-11",102.1686,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2017-12",102.1544,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2018-01",102.1622,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2018-02",102.1386,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2018-03",102.0351,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.8931,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.7632,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.6631,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.6254,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.6951,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2018-09",101.7631,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2018-10",101.7619,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2018-11",101.7008,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2018-12",101.6052,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2019-01",101.5574,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2019-02",101.5465,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2019-03",101.516,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2019-04",101.4159,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2019-05",101.2534,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2019-06",101.0703,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2019-07",100.9621,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2019-08",100.9128,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2019-09",100.9445,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2019-10",100.9618,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2019-11",101.0267,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2019-12",100.9941,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2020-01",100.8763,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2020-02",100.5277,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.78326,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2020-04",99.01142,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2020-05",98.835,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2020-06",99.12143,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2020-07",99.46635,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2020-08",99.72626,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2020-09",99.77599,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2020-10",99.61736,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2020-11",99.37041,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2020-12",99.18633,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2021-01",99.06435,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2021-02",99.26113,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2021-03",99.69595,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2021-04",100.1635,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2021-05",100.6774,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2021-06",101.0635,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2021-07",101.1839,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2021-08",101.1851,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2021-09",101.2142,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2021-10",101.1101,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2021-11",100.8662,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2021-12",100.6525,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2022-01",100.5681,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2022-02",100.4653,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","1998-12",98.85768,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","1999-01",99.22134,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","1999-02",99.59161,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","1999-03",99.95198,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","1999-04",100.3632,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","1999-05",100.8152,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","1999-06",101.1654,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","1999-07",101.4304,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","1999-08",101.6176,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","1999-09",101.7491,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","1999-10",101.8109,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","1999-11",101.7732,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","1999-12",101.6042,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2000-01",101.3388,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2000-02",101.1255,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2000-03",100.9307,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2000-04",100.7669,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2000-05",100.6294,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2000-06",100.6147,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2000-07",100.5419,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2000-08",100.1343,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2000-09",99.25912,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2000-10",98.47179,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2000-11",97.79628,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2000-12",97.63389,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2001-01",97.99665,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2001-02",98.50275,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2001-03",98.98524,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2001-04",99.41104,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2001-05",99.8083,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2001-06",100.0227,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2001-07",99.98804,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2001-08",99.75509,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2001-09",99.43468,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2001-10",99.50686,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2001-11",99.9116,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2001-12",100.4472,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2002-01",100.9426,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2002-02",101.2981,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2002-03",101.5066,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2002-04",101.5559,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2002-05",101.6303,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2002-06",101.7271,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2002-07",101.6427,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2002-08",101.347,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2002-09",100.8243,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2002-10",100.1722,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2002-11",99.6383,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2002-12",99.37637,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2003-01",99.19141,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2003-02",98.99866,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2003-03",98.7809,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2003-04",98.7964,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2003-05",98.85551,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2003-06",98.85165,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2003-07",98.89952,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2003-08",98.98981,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2003-09",99.078,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2003-10",99.29762,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2003-11",99.55335,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2003-12",99.68081,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2004-01",99.64629,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2004-02",99.5255,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2004-03",99.44706,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2004-04",99.45522,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2004-05",99.23911,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2004-06",98.9444,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2004-07",98.67585,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2004-08",98.50365,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2004-09",98.44356,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2004-10",98.371,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2004-11",98.26338,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2004-12",98.33334,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2005-01",98.81754,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2005-02",99.58801,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2005-03",100.093,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2005-04",100.1498,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2005-05",99.95628,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2005-06",99.71506,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2005-07",99.64484,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2005-08",99.73594,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2005-09",99.95713,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2005-10",100.2101,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2005-11",100.3662,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2005-12",100.3931,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2006-01",100.2898,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2006-02",100.1507,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2006-03",99.95018,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2006-04",99.6664,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2006-05",99.4516,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2006-06",99.339,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2006-07",99.26028,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2006-08",99.24919,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2006-09",99.27747,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2006-10",99.29627,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2006-11",99.25341,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2006-12",99.13528,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2007-01",99.08563,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2007-02",99.17458,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2007-03",99.31157,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2007-04",99.52085,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2007-05",99.80437,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2007-06",100.1147,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2007-07",100.4056,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2007-08",100.5946,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2007-09",100.6671,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2007-10",100.6846,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2007-11",100.6211,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2007-12",100.5428,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2008-01",100.3532,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2008-02",100.0532,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2008-03",99.65771,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2008-04",99.16145,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2008-05",98.46407,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2008-06",97.82075,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2008-07",97.50741,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2008-08",97.84162,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2008-09",97.73511,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2008-10",96.98563,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2008-11",96.21654,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2008-12",95.80463,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2009-01",95.95101,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2009-02",96.36433,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2009-03",97.14668,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2009-04",98.62309,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2009-05",100.0279,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2009-06",100.9734,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2009-07",101.6536,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2009-08",102.2486,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2009-09",102.5929,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2009-10",102.7494,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2009-11",102.5894,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2009-12",102.3646,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-01",102.1842,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-02",102.0115,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-03",101.9207,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-04",101.9053,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-05",101.9531,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-06",102.0171,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-07",101.9818,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-08",101.8427,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-09",101.7416,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-10",101.7562,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-11",101.8499,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-12",101.781,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-01",101.4793,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-02",100.9486,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-03",100.3404,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-04",100.1505,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-05",100.2032,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-06",100.1599,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-07",100.0127,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-08",99.77919,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-09",99.70944,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-10",99.83709,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-11",99.9426,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-12",99.80516,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-01",99.76504,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-02",99.98063,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-03",100.2713,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-04",100.5239,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-05",100.4937,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-06",100.1736,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-07",99.88552,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-08",99.71974,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-09",99.62575,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-10",99.63873,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-11",99.68513,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-12",99.76704,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-01",99.94615,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-02",100.0948,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-03",100.2332,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-04",100.2892,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-05",100.4008,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-06",100.48,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-07",100.4812,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-08",100.4432,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-09",100.4425,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-10",100.6615,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-11",100.8886,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-12",101.0426,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-01",101.1737,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-02",101.2031,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-03",101.1713,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-04",101.0569,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-05",100.8844,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.8386,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-07",100.8145,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.8581,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.8259,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.6302,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.392,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.2427,
