"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2011-04",101.5138,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2011-05",101.4814,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2011-06",101.3991,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2011-07",101.2832,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2011-08",101.1688,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2011-09",101.1224,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2011-10",101.1385,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2011-11",101.211,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2011-12",101.3196,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2012-01",101.4435,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2012-02",101.5321,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2012-03",101.537,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2012-04",101.4075,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2012-05",101.123,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2012-06",100.7475,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2012-07",100.3819,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2012-08",100.0878,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2012-09",99.89838,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2012-10",99.8062,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2012-11",99.80905,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2012-12",99.88202,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2013-01",99.98208,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2013-02",100.0492,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2013-03",100.0873,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2013-04",100.0866,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2013-05",100.0623,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2013-06",100.0257,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2013-07",99.98743,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2013-08",99.95782,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2013-09",99.94126,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2013-10",99.96294,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2013-11",100.0089,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2013-12",100.0775,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2014-01",100.1582,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2014-02",100.2078,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2014-03",100.2029,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2014-04",100.1547,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2014-05",100.1,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2014-06",100.0556,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2014-07",100.0318,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2014-08",100.0638,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2014-09",100.1444,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2014-10",100.2001,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2014-11",100.1998,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2014-12",100.1545,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2015-01",100.0971,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2015-02",100.0547,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2015-03",100.0406,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2015-04",100.0349,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2015-05",100.01,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2015-06",99.95239,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2015-07",99.86008,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2015-08",99.7396,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2015-09",99.60519,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2015-10",99.49235,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2015-11",99.42764,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2015-12",99.40786,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2016-01",99.42284,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2016-02",99.44366,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2016-03",99.485,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2016-04",99.50843,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2016-05",99.52158,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2016-06",99.51865,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2016-07",99.50179,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2016-08",99.48273,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2016-09",99.50671,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2016-10",99.56081,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2016-11",99.63395,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2016-12",99.70557,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2017-01",99.77367,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2017-02",99.82995,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2017-03",99.85965,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2017-04",99.8581,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2017-05",99.83686,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2017-06",99.80769,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2017-07",99.79896,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2017-08",99.84457,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2017-09",99.93237,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2017-10",100.0719,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2017-11",100.2224,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2017-12",100.3729,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2018-01",100.4914,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2018-02",100.5985,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2018-03",100.6833,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2018-04",100.7224,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2018-05",100.7231,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2018-06",100.6846,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2018-07",100.623,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2018-08",100.5329,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2018-09",100.4349,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2018-10",100.3284,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2018-11",100.2214,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2018-12",100.1202,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2019-01",100.0538,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2019-02",100.0271,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2019-03",100.0031,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2019-04",99.9586,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2019-05",99.88247,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2019-06",99.77056,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2019-07",99.63966,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2019-08",99.53961,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2019-09",99.54314,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2019-10",99.62573,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2019-11",99.71379,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2019-12",99.7326,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2020-01",99.65549,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2020-02",99.48766,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2020-03",93.14941,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2020-04",88.54425,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2020-05",95.78803,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2020-06",95.7378,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2020-07",95.52452,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2020-08",95.36012,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2020-09",93.03863,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2020-10",92.83629,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2020-11",95.89231,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2020-12",96.0799,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2021-01",96.34254,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2021-02",96.66988,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2021-03",97.04394,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2021-04",97.42955,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2021-05",97.81042,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2021-06",98.18488,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2021-07",98.52862,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2021-08",98.83303,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2021-09",99.0742,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2021-10",99.23562,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2021-11",99.27859,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2021-12",99.22045,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2022-01",99.12244,
"ISR","CLI","AMPLITUD","LTRENDIDX","M","2022-02",99.01861,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1959-01",101.7618,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1959-02",102.0667,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1959-03",102.2721,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1959-04",102.37,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1959-05",102.355,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1959-06",102.2441,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1959-07",102.075,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1959-08",101.907,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1959-09",101.7929,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1959-10",101.7427,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1959-11",101.7285,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1959-12",101.7008,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1960-01",101.5778,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1960-02",101.3464,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1960-03",101.0651,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1960-04",100.785,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1960-05",100.5418,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1960-06",100.3438,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1960-07",100.1825,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1960-08",100.0533,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1960-09",99.9454,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1960-10",99.8689,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1960-11",99.84184,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1960-12",99.88671,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1961-01",100.0133,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1961-02",100.1617,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1961-03",100.3559,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1961-04",100.563,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1961-05",100.7449,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1961-06",100.8832,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1961-07",100.9633,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1961-08",100.9878,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1961-09",100.9643,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1961-10",100.9128,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1961-11",100.8478,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1961-12",100.7559,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1962-01",100.6012,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1962-02",100.4112,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1962-03",100.1922,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1962-04",99.96203,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1962-05",99.73858,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1962-06",99.53928,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1962-07",99.39341,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1962-08",99.30888,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1962-09",99.28506,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1962-10",99.314,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1962-11",99.38632,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1962-12",99.48553,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1963-01",99.6032,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1963-02",99.74051,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1963-03",99.89717,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1963-04",100.0527,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1963-05",100.1797,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1963-06",100.2642,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1963-07",100.3161,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1963-08",100.3456,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1963-09",100.3639,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1963-10",100.3697,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1963-11",100.3657,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1963-12",100.3631,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1964-01",100.3684,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1964-02",100.3668,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1964-03",100.3565,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1964-04",100.34,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1964-05",100.3223,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1964-06",100.3032,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1964-07",100.2714,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1964-08",100.2259,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1964-09",100.1737,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1964-10",100.116,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1964-11",100.069,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1964-12",100.0401,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1965-01",100.0234,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1965-02",100.0006,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1965-03",99.95425,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1965-04",99.8828,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1965-05",99.80529,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1965-06",99.74599,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1965-07",99.73,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1965-08",99.77234,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1965-09",99.87203,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1965-10",100.0201,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1965-11",100.1962,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1965-12",100.3792,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1966-01",100.5385,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1966-02",100.6356,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1966-03",100.6376,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1966-04",100.5334,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1966-05",100.3267,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1966-06",100.0517,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1966-07",99.73673,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1966-08",99.41097,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1966-09",99.1068,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1966-10",98.83676,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1966-11",98.61845,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1966-12",98.4549,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1967-01",98.36304,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1967-02",98.3371,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1967-03",98.38327,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1967-04",98.50089,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1967-05",98.67966,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1967-06",98.89693,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1967-07",99.13243,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1967-08",99.36826,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1967-09",99.5844,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1967-10",99.76167,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1967-11",99.88901,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1967-12",99.96651,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1968-01",100.0027,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1968-02",100.0247,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1968-03",100.0524,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1968-04",100.1027,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1968-05",100.1846,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1968-06",100.3032,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1968-07",100.4675,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1968-08",100.6668,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1968-09",100.8788,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1968-10",101.0723,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1968-11",101.2146,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1968-12",101.2872,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1969-01",101.2994,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1969-02",101.2777,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1969-03",101.2253,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1969-04",101.1406,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1969-05",101.0103,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1969-06",100.844,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1969-07",100.6591,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1969-08",100.4731,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1969-09",100.2816,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1969-10",100.0842,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1969-11",99.88493,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1969-12",99.68459,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1970-01",99.48248,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1970-02",99.28164,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1970-03",99.08311,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1970-04",98.89359,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1970-05",98.72916,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1970-06",98.59566,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1970-07",98.48186,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1970-08",98.38985,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1970-09",98.33326,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1970-10",98.33294,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1970-11",98.41201,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1970-12",98.56341,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1971-01",98.7461,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1971-02",98.92201,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1971-03",99.06843,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1971-04",99.18268,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1971-05",99.26695,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1971-06",99.32925,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1971-07",99.38667,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1971-08",99.44972,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1971-09",99.54877,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1971-10",99.71217,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1971-11",99.95432,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1971-12",100.2713,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1972-01",100.6243,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1972-02",100.9794,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1972-03",101.3195,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1972-04",101.6364,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1972-05",101.926,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1972-06",102.1907,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1972-07",102.4524,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1972-08",102.7343,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1972-09",103.0295,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1972-10",103.32,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1972-11",103.5777,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1972-12",103.7692,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1973-01",103.868,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1973-02",103.8329,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1973-03",103.7017,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1973-04",103.4845,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1973-05",103.2083,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1973-06",102.9033,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1973-07",102.5934,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1973-08",102.2966,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1973-09",102.0023,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1973-10",101.6992,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1973-11",101.3636,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1973-12",101.002,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1974-01",100.635,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1974-02",100.26,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1974-03",99.86208,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1974-04",99.43159,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1974-05",98.96519,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1974-06",98.45828,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1974-07",97.91222,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1974-08",97.33481,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1974-09",96.75208,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1974-10",96.21796,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1974-11",95.79245,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1974-12",95.52882,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1975-01",95.46241,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1975-02",95.57845,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1975-03",95.84334,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1975-04",96.22388,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1975-05",96.67701,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1975-06",97.16955,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1975-07",97.67649,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1975-08",98.18241,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1975-09",98.68344,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1975-10",99.16441,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1975-11",99.61842,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1975-12",100.0373,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1976-01",100.3979,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1976-02",100.6797,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1976-03",100.8761,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1976-04",100.9967,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1976-05",101.0467,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1976-06",101.0364,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1976-07",100.9801,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1976-08",100.8932,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1976-09",100.8004,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1976-10",100.7249,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1976-11",100.6778,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1976-12",100.6528,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1977-01",100.6321,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1977-02",100.6034,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1977-03",100.5589,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1977-04",100.4994,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1977-05",100.4393,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1977-06",100.3897,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1977-07",100.3662,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1977-08",100.3736,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1977-09",100.4101,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1977-10",100.4697,
"G-7","CLI","AMPLITUD","LTRENDIDX","M","1977-11",100.5411,
